-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2014 through 12/31/2024 in LST
Location: Latitude  56.269   Longitude 9.148 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.83 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
QV2M      MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WD50M,WS50M,PS,T2M,QV2M
2020,9,29,0,161.4,5.65,100.82,10.66,7.88
2020,9,29,1,164.8,5.45,100.8,10.82,7.9
2020,9,29,2,167.2,5.48,100.79,10.98,7.95
2020,9,29,3,167.3,5.66,100.8,10.94,7.91
2020,9,29,4,165.9,5.84,100.82,10.84,7.86
2020,9,29,5,164.1,6.07,100.86,10.68,7.79
2020,9,29,6,164.1,6.33,100.9,10.73,7.78
2020,9,29,7,164.6,6.24,100.92,11.38,8.02
2020,9,29,8,164.0,5.83,100.95,12.22,8.35
2020,9,29,9,164.7,6.13,100.98,13.37,8.56
2020,9,29,10,167.9,6.73,101.01,14.41,8.48
2020,9,29,11,170.4,7.02,101.02,15.29,8.35
2020,9,29,12,172.4,7.02,101.02,15.96,8.29
2020,9,29,13,173.9,6.93,101.01,16.36,8.28
2020,9,29,14,174.6,6.77,100.99,16.47,8.27
2020,9,29,15,174.6,6.38,100.96,16.25,8.26
2020,9,29,16,172.6,5.78,100.96,15.53,8.49
2020,9,29,17,169.8,5.88,100.98,13.71,8.48
2020,9,29,18,168.0,6.15,101.02,11.99,7.86
2020,9,29,19,168.4,6.44,101.06,11.66,7.77
2020,9,29,20,170.0,6.59,101.08,11.6,7.82
2020,9,29,21,169.0,6.62,101.11,11.5,7.87
2020,9,29,22,167.8,6.63,101.12,11.39,7.92
2020,9,29,23,167.3,6.55,101.11,11.35,8.0
2020,9,30,0,167.5,6.4,101.08,11.46,8.1
2020,9,30,1,169.9,6.34,101.05,11.45,8.14
2020,9,30,2,170.8,6.22,101.02,11.32,8.12
2020,9,30,3,172.5,6.08,101.0,11.28,8.1
2020,9,30,4,175.4,5.94,101.0,11.22,8.08
2020,9,30,5,175.4,5.83,101.01,11.1,8.03
2020,9,30,6,172.8,5.94,101.03,10.94,7.95
2020,9,30,7,169.9,5.87,101.03,11.72,8.24
2020,9,30,8,166.1,5.13,101.04,12.67,8.65
2020,9,30,9,163.5,5.09,101.03,13.96,9.17
2020,9,30,10,164.9,5.75,101.01,15.3,9.5
2020,9,30,11,165.1,6.46,100.99,16.23,9.55
2020,9,30,12,165.0,7.13,100.96,16.74,9.53
2020,9,30,13,165.6,7.66,100.92,16.85,9.47
2020,9,30,14,166.0,7.74,100.9,16.44,9.49
2020,9,30,15,165.9,7.29,100.87,16.11,9.64
2020,9,30,16,164.6,6.72,100.84,15.67,9.76
2020,9,30,17,162.4,6.63,100.85,14.41,9.58
2020,9,30,18,159.6,6.93,100.87,12.54,9.14
2020,9,30,19,157.5,7.03,100.88,12.02,8.97
2020,9,30,20,155.8,7.16,100.88,11.78,8.75
2020,9,30,21,152.3,7.44,100.87,11.69,8.58
2020,9,30,22,147.0,7.98,100.85,11.92,8.54
2020,9,30,23,142.1,8.47,100.82,12.03,8.49
2020,10,1,0,138.8,9.06,100.78,12.06,8.44
2020,10,1,1,136.5,9.34,100.73,11.99,8.39
2020,10,1,2,131.8,8.77,100.67,11.74,8.32
2020,10,1,3,128.5,9.08,100.62,11.7,8.31
2020,10,1,4,130.7,9.35,100.57,11.84,8.38
2020,10,1,5,126.7,8.89,100.53,11.66,8.31
2020,10,1,6,124.6,9.18,100.5,11.68,8.29
2020,10,1,7,121.8,8.82,100.47,12.15,8.5
2020,10,1,8,120.3,9.27,100.44,13.01,8.82
2020,10,1,9,120.0,10.26,100.42,13.55,8.81
2020,10,1,10,118.9,10.58,100.39,14.02,8.6
2020,10,1,11,118.7,10.55,100.36,14.54,8.18
2020,10,1,12,118.4,10.38,100.3,14.96,7.86
2020,10,1,13,117.3,10.13,100.25,15.2,7.83
2020,10,1,14,114.6,9.82,100.18,15.34,8.03
2020,10,1,15,108.7,9.43,100.11,15.24,8.43
2020,10,1,16,97.6,9.0,100.05,14.65,8.9
2020,10,1,17,91.0,9.46,100.02,13.83,9.09
2020,10,1,18,93.3,10.35,100.01,13.5,9.12
2020,10,1,19,97.6,10.6,99.99,13.66,9.26
2020,10,1,20,101.1,10.54,99.96,13.84,9.39
2020,10,1,21,104.2,10.37,99.93,13.72,9.38
2020,10,1,22,108.0,10.52,99.9,13.49,9.18
2020,10,1,23,108.6,10.36,99.88,13.21,9.05
2020,10,2,0,106.2,9.22,99.84,13.01,9.02
2020,10,2,1,104.1,8.75,99.81,12.98,9.03
2020,10,2,2,102.0,8.18,99.79,13.03,9.07
2020,10,2,3,101.8,7.96,99.79,13.12,9.14
2020,10,2,4,101.8,7.92,99.82,13.25,9.21
2020,10,2,5,101.1,8.03,99.85,13.34,9.26
2020,10,2,6,100.6,8.42,99.9,13.4,9.3
2020,10,2,7,97.7,8.51,99.94,13.66,9.43
2020,10,2,8,100.1,9.54,99.97,14.42,9.75
2020,10,2,9,103.8,10.74,100.0,15.21,10.01
2020,10,2,10,107.3,11.9,100.02,15.86,9.83
2020,10,2,11,107.5,12.39,100.03,16.51,9.55
2020,10,2,12,106.1,12.69,100.04,16.94,9.43
2020,10,2,13,105.1,12.8,100.05,17.09,9.38
2020,10,2,14,102.9,12.3,100.06,17.1,9.4
2020,10,2,15,98.0,11.44,100.06,16.65,9.62
2020,10,2,16,94.9,11.36,100.07,15.94,9.65
2020,10,2,17,94.9,11.38,100.1,14.95,9.34
2020,10,2,18,96.9,11.72,100.12,14.35,9.07
2020,10,2,19,95.9,11.37,100.13,14.12,9.07
2020,10,2,20,93.1,11.38,100.12,13.7,9.08
2020,10,2,21,93.2,11.87,100.11,13.37,9.0
2020,10,2,22,92.0,11.49,100.09,13.26,8.97
2020,10,2,23,91.3,11.49,100.08,13.19,8.95
2020,10,3,0,90.9,11.56,100.06,13.06,8.94
2020,10,3,1,90.7,11.64,100.03,13.0,8.92
2020,10,3,2,90.9,11.71,99.99,13.01,8.93
2020,10,3,3,90.8,11.77,99.96,12.99,8.93
2020,10,3,4,89.9,11.8,99.93,13.01,8.94
2020,10,3,5,88.7,11.88,99.88,13.04,8.94
2020,10,3,6,87.6,12.1,99.84,13.04,8.93
2020,10,3,7,85.6,12.02,99.8,13.19,9.01
2020,10,3,8,86.3,12.58,99.77,13.79,9.22
2020,10,3,9,88.5,13.28,99.72,14.59,9.38
2020,10,3,10,92.6,14.32,99.67,15.43,9.36
2020,10,3,11,95.6,14.81,99.62,16.04,9.29
2020,10,3,12,95.2,14.61,99.56,16.3,9.28
2020,10,3,13,92.0,14.28,99.49,16.23,9.36
2020,10,3,14,88.0,14.09,99.42,16.06,9.46
2020,10,3,15,85.9,14.42,99.33,15.78,9.51
2020,10,3,16,86.4,14.56,99.26,15.32,9.48
2020,10,3,17,87.2,14.58,99.2,14.75,9.41
2020,10,3,18,87.9,14.59,99.17,14.34,9.39
2020,10,3,19,88.1,14.45,99.12,14.17,9.42
2020,10,3,20,88.0,14.04,99.05,14.04,9.46
2020,10,3,21,87.5,13.53,99.0,14.02,9.52
2020,10,3,22,87.3,13.39,98.93,14.14,9.63
2020,10,3,23,86.5,13.23,98.85,14.3,9.76
2020,10,4,0,87.2,13.05,98.76,14.47,9.89
2020,10,4,1,90.5,12.68,98.7,14.6,10.0
2020,10,4,2,94.9,12.69,98.66,14.74,10.11
2020,10,4,3,96.5,11.98,98.58,14.79,10.18
2020,10,4,4,98.9,10.9,98.5,14.73,10.18
2020,10,4,5,111.3,9.07,98.48,14.51,10.1
2020,10,4,6,142.0,7.16,98.55,14.03,9.83
2020,10,4,7,172.3,6.36,98.62,13.6,9.5
2020,10,4,8,179.7,5.0,98.69,13.12,9.1
2020,10,4,9,176.2,3.81,98.73,12.78,8.78
2020,10,4,10,163.8,3.79,98.81,12.7,8.57
2020,10,4,11,149.5,3.84,98.85,12.99,8.42
2020,10,4,12,139.7,4.96,98.88,13.84,8.42
2020,10,4,13,142.8,6.17,98.88,14.89,8.4
2020,10,4,14,151.7,7.23,98.92,15.53,8.42
2020,10,4,15,160.9,7.83,98.97,15.66,8.42
2020,10,4,16,168.7,7.66,99.02,14.79,8.42
2020,10,4,17,177.4,7.92,99.11,13.16,8.22
2020,10,4,18,185.0,8.08,99.22,11.85,7.92
2020,10,4,19,185.5,7.39,99.32,10.72,7.69
2020,10,4,20,180.9,7.2,99.41,9.96,7.53
2020,10,4,21,175.3,7.31,99.48,9.62,7.43
2020,10,4,22,173.0,7.54,99.54,9.49,7.38
2020,10,4,23,172.8,7.72,99.6,9.41,7.32
2020,10,5,0,171.5,7.73,99.64,9.19,7.19
2020,10,5,1,167.6,7.67,99.67,8.82,6.98
2020,10,5,2,160.9,7.88,99.7,8.48,6.73
2020,10,5,3,154.8,8.3,99.73,8.36,6.56
2020,10,5,4,147.1,8.52,99.75,8.37,6.53
2020,10,5,5,138.4,8.82,99.76,8.55,6.63
2020,10,5,6,131.6,9.15,99.76,9.0,6.87
2020,10,5,7,129.7,9.48,99.76,10.01,7.3
2020,10,5,8,129.6,8.62,99.77,11.12,7.88
2020,10,5,9,133.0,8.81,99.77,12.36,8.27
2020,10,5,10,141.5,9.69,99.79,13.58,8.16
2020,10,5,11,149.9,10.2,99.82,14.92,7.89
2020,10,5,12,155.2,9.78,99.82,15.73,7.64
2020,10,5,13,152.8,8.53,99.8,15.9,7.59
2020,10,5,14,139.9,6.85,99.77,15.4,7.88
2020,10,5,15,118.3,6.64,99.73,14.25,8.26
2020,10,5,16,103.9,7.48,99.69,13.34,8.21
2020,10,5,17,98.8,8.2,99.67,12.56,8.17
2020,10,5,18,99.5,8.39,99.66,12.06,8.2
2020,10,5,19,104.1,7.98,99.65,11.88,8.29
2020,10,5,20,108.9,7.14,99.62,11.81,8.39
2020,10,5,21,112.8,6.32,99.58,11.64,8.42
2020,10,5,22,119.8,5.68,99.51,11.47,8.38
2020,10,5,23,127.6,4.98,99.43,11.19,8.28
2020,10,6,0,141.1,4.42,99.37,10.71,8.05
2020,10,6,1,159.9,4.31,99.31,10.35,7.86
2020,10,6,2,175.7,4.89,99.26,10.05,7.68
2020,10,6,3,182.3,5.66,99.22,9.62,7.43
2020,10,6,4,181.3,6.04,99.17,8.92,7.06
2020,10,6,5,178.5,6.18,99.14,8.16,6.72
2020,10,6,6,172.7,6.32,99.13,7.84,6.58
2020,10,6,7,164.4,6.31,99.09,8.35,6.76
2020,10,6,8,157.2,6.19,99.06,9.67,7.3
2020,10,6,9,157.2,7.05,99.03,11.12,7.89
2020,10,6,10,161.7,8.2,99.01,12.6,8.35
2020,10,6,11,165.7,8.67,98.97,13.68,8.49
2020,10,6,12,171.1,8.37,98.92,14.45,8.48
2020,10,6,13,180.3,7.73,98.88,14.71,8.43
2020,10,6,14,191.2,7.12,98.87,14.31,8.47
2020,10,6,15,201.2,6.52,98.87,13.83,8.7
2020,10,6,16,206.5,6.59,98.89,13.26,8.75
2020,10,6,17,206.1,7.05,98.93,12.15,8.48
2020,10,6,18,201.0,7.41,98.99,10.89,8.14
2020,10,6,19,192.8,7.52,99.04,10.44,7.91
2020,10,6,20,187.3,7.43,99.06,10.02,7.68
2020,10,6,21,184.0,7.17,99.08,9.65,7.49
2020,10,6,22,183.6,6.76,99.09,9.25,7.31
2020,10,6,23,184.6,6.15,99.1,8.83,7.13
2020,10,7,0,187.2,5.54,99.11,8.6,7.03
2020,10,7,1,193.6,4.99,99.13,8.49,6.97
2020,10,7,2,203.1,4.53,99.15,8.6,6.99
2020,10,7,3,212.7,4.39,99.17,8.68,7.0
2020,10,7,4,215.9,4.3,99.2,8.68,6.99
2020,10,7,5,215.1,4.28,99.25,8.5,6.91
2020,10,7,6,216.6,4.57,99.3,8.56,6.93
2020,10,7,7,221.7,5.04,99.35,9.56,7.32
2020,10,7,8,226.3,4.94,99.41,11.13,7.92
2020,10,7,9,229.3,4.4,99.46,12.03,8.3
2020,10,7,10,242.8,4.81,99.5,13.12,8.38
2020,10,7,11,251.4,5.26,99.56,13.89,8.29
2020,10,7,12,256.8,5.74,99.6,14.47,8.24
2020,10,7,13,260.4,6.16,99.66,14.71,8.11
2020,10,7,14,262.1,6.36,99.72,14.57,7.99
2020,10,7,15,262.6,6.35,99.78,14.12,7.97
2020,10,7,16,259.4,6.2,99.84,13.17,8.12
2020,10,7,17,256.2,6.74,99.9,11.42,7.89
2020,10,7,18,254.5,7.47,99.98,10.42,7.64
2020,10,7,19,251.7,7.62,100.04,10.21,7.57
2020,10,7,20,247.8,7.71,100.11,9.87,7.45
2020,10,7,21,243.2,7.95,100.15,9.58,7.33
2020,10,7,22,239.3,8.33,100.18,9.58,7.28
2020,10,7,23,237.1,8.5,100.22,9.6,7.25
2020,10,8,0,238.1,8.6,100.26,9.69,7.23
2020,10,8,1,239.9,8.44,100.28,9.95,7.3
2020,10,8,2,239.6,8.07,100.28,10.15,7.4
2020,10,8,3,238.2,7.86,100.27,10.19,7.41
2020,10,8,4,238.7,7.9,100.28,10.45,7.49
2020,10,8,5,233.3,7.22,100.28,10.52,7.52
2020,10,8,6,224.4,6.89,100.28,10.45,7.52
2020,10,8,7,216.6,6.98,100.3,10.57,7.59
2020,10,8,8,209.8,6.89,100.29,10.8,7.72
2020,10,8,9,208.4,7.06,100.27,11.12,7.88
2020,10,8,10,205.0,6.74,100.25,11.44,8.03
2020,10,8,11,206.9,6.9,100.22,11.89,8.07
2020,10,8,12,211.8,8.08,100.2,12.11,7.81
2020,10,8,13,210.1,8.13,100.15,12.19,7.44
2020,10,8,14,203.6,7.35,100.09,12.2,7.25
2020,10,8,15,190.7,6.1,100.03,11.66,7.24
2020,10,8,16,179.7,4.55,100.01,11.1,7.36
2020,10,8,17,174.1,2.7,100.01,9.79,7.17
2020,10,8,18,213.7,0.76,100.04,9.25,6.92
2020,10,8,19,304.5,2.56,100.1,8.79,6.82
2020,10,8,20,301.7,5.06,100.15,8.19,6.69
2020,10,8,21,296.1,7.05,100.2,8.16,6.66
2020,10,8,22,290.8,8.15,100.25,8.27,6.65
2020,10,8,23,290.0,8.9,100.31,8.54,6.62
2020,10,9,0,289.7,9.21,100.37,8.63,6.47
2020,10,9,1,289.0,9.63,100.44,8.29,6.2
2020,10,9,2,286.3,9.28,100.49,7.8,5.97
2020,10,9,3,281.3,8.93,100.55,7.22,5.79
2020,10,9,4,277.9,9.21,100.61,7.33,5.77
2020,10,9,5,271.1,8.94,100.67,7.27,5.77
2020,10,9,6,263.3,8.69,100.73,7.0,5.72
2020,10,9,7,254.4,8.2,100.77,7.45,5.89
2020,10,9,8,244.4,7.18,100.81,9.37,6.49
2020,10,9,9,230.4,6.12,100.84,10.39,6.87
2020,10,9,10,218.8,6.0,100.84,10.76,7.07
2020,10,9,11,210.9,5.98,100.82,11.11,7.22
2020,10,9,12,206.2,6.06,100.79,11.52,7.41
2020,10,9,13,217.5,7.6,100.77,12.15,7.27
2020,10,9,14,218.8,7.73,100.74,12.12,7.12
2020,10,9,15,212.0,6.92,100.7,11.57,7.22
2020,10,9,16,206.8,6.92,100.66,10.6,7.2
2020,10,9,17,204.7,7.76,100.66,9.85,7.02
2020,10,9,18,199.9,7.49,100.63,9.45,6.95
2020,10,9,19,191.0,7.1,100.59,9.23,6.95
2020,10,9,20,191.0,7.28,100.54,9.11,6.92
2020,10,9,21,191.5,7.11,100.5,8.93,6.89
2020,10,9,22,198.8,6.72,100.46,8.91,6.88
2020,10,9,23,214.0,6.02,100.43,8.96,6.88
2020,10,10,0,237.2,5.76,100.41,8.84,6.77
2020,10,10,1,256.6,5.85,100.42,8.34,6.5
2020,10,10,2,267.3,5.69,100.42,7.71,6.19
2020,10,10,3,269.9,5.46,100.41,7.03,5.83
2020,10,10,4,262.7,5.58,100.41,6.53,5.54
2020,10,10,5,249.8,5.9,100.42,6.22,5.39
2020,10,10,6,236.9,6.48,100.43,6.05,5.36
2020,10,10,7,228.0,7.16,100.45,6.63,5.57
2020,10,10,8,222.3,7.13,100.47,7.75,5.94
2020,10,10,9,217.7,6.86,100.47,8.51,6.26
2020,10,10,10,217.2,6.99,100.47,9.48,6.46
2020,10,10,11,224.6,7.54,100.47,10.38,6.43
2020,10,10,12,232.8,8.02,100.49,10.91,6.36
2020,10,10,13,238.7,8.42,100.49,11.04,6.25
2020,10,10,14,237.2,8.07,100.49,10.89,6.28
2020,10,10,15,231.0,7.89,100.5,10.52,6.44
2020,10,10,16,224.8,7.95,100.49,9.76,6.46
2020,10,10,17,218.6,8.1,100.5,8.6,6.34
2020,10,10,18,212.2,8.1,100.5,7.99,6.24
2020,10,10,19,210.8,7.85,100.5,7.76,6.2
2020,10,10,20,214.9,7.55,100.49,7.56,6.14
2020,10,10,21,217.7,7.23,100.49,7.16,6.04
2020,10,10,22,224.9,6.96,100.5,6.8,5.93
2020,10,10,23,234.9,6.43,100.51,6.42,5.8
2020,10,11,0,242.8,5.84,100.51,6.13,5.69
2020,10,11,1,246.4,5.2,100.5,5.92,5.59
2020,10,11,2,246.9,4.57,100.49,5.75,5.48
2020,10,11,3,246.3,4.0,100.5,5.66,5.37
2020,10,11,4,241.3,3.37,100.52,5.75,5.31
2020,10,11,5,231.0,2.77,100.55,5.89,5.3
2020,10,11,6,220.7,2.44,100.59,5.79,5.28
2020,10,11,7,219.0,2.16,100.63,5.91,5.36
2020,10,11,8,227.0,1.6,100.67,7.43,5.93
2020,10,11,9,258.9,0.94,100.71,8.94,6.12
2020,10,11,10,322.4,1.33,100.74,10.33,6.18
2020,10,11,11,345.4,2.15,100.78,11.12,6.21
2020,10,11,12,354.3,2.83,100.81,11.62,6.24
2020,10,11,13,358.8,3.29,100.82,11.86,6.29
2020,10,11,14,0.2,3.55,100.86,11.84,6.36
2020,10,11,15,357.7,3.68,100.89,11.59,6.47
2020,10,11,16,351.5,3.98,100.93,10.57,6.85
2020,10,11,17,345.8,4.64,100.98,8.26,6.26
2020,10,11,18,341.9,5.15,101.03,7.32,6.06
2020,10,11,19,338.2,5.25,101.08,7.18,6.07
2020,10,11,20,330.9,4.87,101.09,6.69,5.97
2020,10,11,21,318.3,4.36,101.11,6.02,5.82
2020,10,11,22,302.5,4.09,101.09,5.74,5.74
2020,10,11,23,287.5,4.33,101.08,5.58,5.68
2020,10,12,0,276.7,4.99,101.08,5.45,5.66
2020,10,12,1,271.0,5.59,101.07,5.44,5.69
2020,10,12,2,267.4,5.86,101.05,5.5,5.73
2020,10,12,3,265.5,5.97,101.03,5.54,5.76
2020,10,12,4,264.1,6.08,101.02,5.54,5.77
2020,10,12,5,263.7,6.21,101.01,5.49,5.77
2020,10,12,6,264.9,6.24,101.0,5.37,5.75
2020,10,12,7,267.2,6.22,100.99,5.8,5.85
2020,10,12,8,270.3,6.07,100.98,8.68,6.66
2020,10,12,9,271.9,5.39,100.99,10.42,7.16
2020,10,12,10,275.9,5.49,100.98,11.11,7.07
2020,10,12,11,277.3,5.52,100.96,11.67,6.83
2020,10,12,12,273.0,5.48,100.93,11.9,6.69
2020,10,12,13,269.1,5.81,100.91,11.96,6.6
2020,10,12,14,266.0,5.91,100.89,11.53,6.59
2020,10,12,15,263.0,5.72,100.88,10.74,6.74
2020,10,12,16,259.1,5.46,100.88,9.95,6.82
2020,10,12,17,255.9,5.42,100.88,8.78,6.58
2020,10,12,18,252.7,5.25,100.9,7.84,6.34
2020,10,12,19,247.8,4.89,100.91,7.14,6.18
2020,10,12,20,238.9,4.49,100.91,6.69,6.04
2020,10,12,21,227.0,4.25,100.92,6.46,5.96
2020,10,12,22,216.1,4.27,100.93,6.25,5.88
2020,10,12,23,207.8,4.5,100.92,6.2,5.84
2020,10,13,0,201.4,4.72,100.92,6.29,5.86
2020,10,13,1,194.1,4.85,100.91,6.38,5.88
2020,10,13,2,188.4,4.91,100.91,6.39,5.89
2020,10,13,3,184.5,4.87,100.91,6.43,5.92
2020,10,13,4,179.6,4.74,100.94,6.51,5.96
2020,10,13,5,174.9,4.47,100.97,6.56,5.98
2020,10,13,6,168.5,3.9,100.99,6.52,5.96
2020,10,13,7,157.3,3.39,101.03,6.6,5.99
2020,10,13,8,142.8,3.26,101.08,7.53,6.3
2020,10,13,9,127.6,3.09,101.15,8.32,6.55
2020,10,13,10,116.1,2.93,101.22,9.24,6.84
2020,10,13,11,109.5,2.99,101.27,10.42,7.12
2020,10,13,12,102.7,3.15,101.3,11.41,7.17
2020,10,13,13,91.1,3.17,101.34,11.87,7.06
2020,10,13,14,77.3,3.54,101.37,11.93,7.01
2020,10,13,15,70.7,4.12,101.41,11.7,7.1
2020,10,13,16,67.3,4.85,101.45,10.62,7.15
2020,10,13,17,62.7,5.72,101.52,8.72,6.57
2020,10,13,18,59.4,6.47,101.61,7.88,6.36
2020,10,13,19,57.5,7.07,101.68,7.46,6.25
2020,10,13,20,54.8,7.44,101.75,7.13,6.17
2020,10,13,21,53.2,7.67,101.81,6.95,6.1
2020,10,13,22,52.6,8.03,101.84,6.96,6.02
2020,10,13,23,53.9,8.27,101.89,6.81,5.87
2020,10,14,0,56.7,8.75,101.9,6.62,5.68
2020,10,14,1,54.0,8.7,101.93,5.94,5.39
2020,10,14,2,48.1,8.68,101.92,5.45,5.19
2020,10,14,3,43.9,8.65,101.94,5.09,5.04
2020,10,14,4,41.1,8.85,101.95,4.94,4.97
2020,10,14,5,38.0,8.88,101.98,4.73,4.9
2020,10,14,6,33.3,8.88,102.0,4.53,4.85
2020,10,14,7,28.8,8.73,102.02,4.55,4.86
2020,10,14,8,25.9,8.04,102.01,5.44,5.12
2020,10,14,9,24.4,8.19,101.99,6.73,5.47
2020,10,14,10,33.3,11.08,101.95,8.28,5.37
2020,10,14,11,35.6,12.02,101.92,9.16,5.04
2020,10,14,12,35.0,12.07,101.9,9.55,4.97
2020,10,14,13,33.5,12.0,101.87,9.64,5.0
2020,10,14,14,32.1,11.9,101.84,9.49,5.0
2020,10,14,15,31.3,11.6,101.82,9.05,4.99
2020,10,14,16,31.1,11.12,101.82,8.25,5.0
2020,10,14,17,31.8,10.85,101.85,7.12,4.98
2020,10,14,18,33.1,10.57,101.88,6.55,4.98
2020,10,14,19,35.1,10.29,101.9,6.34,4.98
2020,10,14,20,36.8,10.09,101.91,6.24,4.97
2020,10,14,21,37.9,9.95,101.93,6.24,4.95
2020,10,14,22,37.9,9.83,101.93,6.15,4.93
2020,10,14,23,37.6,9.68,101.93,6.04,4.9
2020,10,15,0,37.6,9.53,101.93,5.94,4.88
2020,10,15,1,37.6,9.38,101.92,5.82,4.85
2020,10,15,2,37.6,9.19,101.91,5.67,4.81
2020,10,15,3,37.5,9.09,101.9,5.48,4.75
2020,10,15,4,36.9,8.96,101.9,5.26,4.72
2020,10,15,5,35.8,8.66,101.91,4.98,4.7
2020,10,15,6,34.8,8.43,101.92,4.77,4.69
2020,10,15,7,34.3,8.27,101.95,4.81,4.71
2020,10,15,8,34.0,7.84,101.98,5.69,4.85
2020,10,15,9,34.8,7.87,102.0,6.87,4.89
2020,10,15,10,38.7,8.29,102.0,7.93,4.63
2020,10,15,11,38.7,7.89,102.01,8.76,4.65
2020,10,15,12,37.4,7.73,102.0,9.32,4.75
2020,10,15,13,37.0,7.59,101.99,9.66,4.85
2020,10,15,14,37.0,7.3,101.97,9.72,4.95
2020,10,15,15,36.5,6.78,101.95,9.41,5.11
2020,10,15,16,34.7,5.81,101.95,8.23,5.47
2020,10,15,17,33.9,5.6,101.96,5.67,5.23
2020,10,15,18,33.7,5.44,101.98,4.7,5.21
2020,10,15,19,32.8,5.08,102.0,4.27,5.25
2020,10,15,20,30.7,4.52,102.01,3.98,5.27
2020,10,15,21,26.8,3.82,102.04,3.97,5.29
2020,10,15,22,17.5,3.16,102.06,4.21,5.31
2020,10,15,23,2.7,2.75,102.06,4.33,5.33
2020,10,16,0,346.1,2.66,102.05,4.21,5.35
2020,10,16,1,332.4,2.81,102.03,3.92,5.37
2020,10,16,2,324.3,3.02,102.0,3.64,5.39
2020,10,16,3,320.6,3.1,101.97,3.54,5.39
2020,10,16,4,321.1,2.99,101.94,3.59,5.36
2020,10,16,5,322.5,2.65,101.93,3.82,5.31
2020,10,16,6,325.0,2.27,101.92,4.05,5.29
2020,10,16,7,333.8,1.95,101.92,4.18,5.27
2020,10,16,8,350.2,1.76,101.94,5.5,5.48
2020,10,16,9,8.6,1.73,101.95,6.64,5.77
2020,10,16,10,21.0,2.48,101.96,7.96,6.14
2020,10,16,11,25.9,3.73,101.95,9.69,6.51
2020,10,16,12,28.2,4.79,101.93,11.07,6.59
2020,10,16,13,30.1,5.62,101.91,11.62,6.46
2020,10,16,14,34.0,6.35,101.88,11.51,6.21
2020,10,16,15,38.6,6.8,101.87,10.8,6.02
2020,10,16,16,43.1,6.97,101.87,9.29,5.95
2020,10,16,17,47.7,7.38,101.91,6.81,5.61
2020,10,16,18,52.3,7.39,101.93,5.56,5.42
2020,10,16,19,55.9,7.01,101.95,4.8,5.28
2020,10,16,20,58.0,6.59,101.96,4.25,5.16
2020,10,16,21,59.7,6.24,101.97,3.89,5.07
2020,10,16,22,61.1,5.85,101.97,3.56,4.99
2020,10,16,23,62.5,5.42,101.96,3.31,4.92
2020,10,17,0,63.0,4.94,101.93,3.13,4.83
2020,10,17,1,60.8,4.36,101.92,3.1,4.77
2020,10,17,2,54.6,3.82,101.89,3.16,4.72
2020,10,17,3,46.3,3.44,101.87,3.14,4.67
2020,10,17,4,41.6,3.13,101.84,3.14,4.63
2020,10,17,5,41.3,2.54,101.82,3.12,4.6
2020,10,17,6,41.3,1.65,101.79,3.72,4.68
2020,10,17,7,27.5,0.54,101.77,3.92,4.72
2020,10,17,8,252.0,0.87,101.75,4.48,4.94
2020,10,17,9,243.2,2.02,101.72,5.8,5.33
2020,10,17,10,244.8,3.01,101.68,7.45,5.64
2020,10,17,11,250.8,4.28,101.63,9.08,5.77
2020,10,17,12,256.6,5.5,101.55,9.98,5.76
2020,10,17,13,260.7,6.59,101.46,10.48,5.8
2020,10,17,14,262.8,7.41,101.37,10.63,5.97
2020,10,17,15,261.3,7.64,101.27,10.41,6.38
2020,10,17,16,263.6,9.12,101.16,9.75,6.59
2020,10,17,17,269.1,10.14,101.09,9.39,6.7
2020,10,17,18,275.2,10.36,101.03,9.47,6.83
2020,10,17,19,280.5,10.33,100.98,9.41,6.81
2020,10,17,20,282.5,10.03,100.92,8.68,6.58
2020,10,17,21,285.0,9.96,100.88,7.88,6.29
2020,10,17,22,289.4,9.76,100.84,7.36,6.04
2020,10,17,23,296.6,9.73,100.8,6.99,5.77
2020,10,18,0,304.2,9.75,100.78,6.53,5.49
2020,10,18,1,316.9,10.03,100.76,6.36,5.3
2020,10,18,2,326.4,9.47,100.76,5.87,5.13
2020,10,18,3,331.8,8.94,100.77,5.03,4.88
2020,10,18,4,338.2,8.92,100.81,4.63,4.65
2020,10,18,5,338.3,8.43,100.84,4.29,4.52
2020,10,18,6,335.9,7.97,100.88,4.1,4.46
2020,10,18,7,331.9,7.47,100.91,4.17,4.48
2020,10,18,8,326.9,6.95,100.93,5.38,4.79
2020,10,18,9,321.0,6.11,100.95,6.75,5.04
2020,10,18,10,313.3,5.09,100.96,8.06,5.15
2020,10,18,11,312.5,6.08,100.98,9.41,4.91
2020,10,18,12,309.4,6.85,100.97,10.04,4.48
2020,10,18,13,306.5,7.37,100.96,10.14,4.25
